volcano_name,eruption_number,eruption_category,area_of_activity,vei,start_year,start_month,start_day,evidence_method_dating,end_year,end_month,end_day,latitude,longitude
"Asamayama","17802","Confirmed Eruption","NA","2","1961","8","18","Historical Observations","1961","11","16","36.406","138.523"
"Asamayama","17801","Confirmed Eruption","NA","2","1958","10","3","Historical Observations","1959","8","26","36.406","138.523"
"Asamayama","17800","Discredited Eruption","NA","NA","1955","12","16","NA","NA","NA","NA","36.406","138.523"
"Asamayama","17799","Confirmed Eruption","NA","3","1953","12","27","Historical Observations","1955","8","2","36.406","138.523"
"Asamayama","17798","Confirmed Eruption","NA","2","1952","6","7","Historical Observations","1952","6","14","36.406","138.523"
"Asamayama","17797","Uncertain Eruption","NA","1","1952","1","16","NA","1952","1","16","36.406","138.523"
"Asamayama","17796","Confirmed Eruption","NA","1","1950","9","23","Historical Observations","1951","6","17","36.406","138.523"
"Asamayama","17795","Confirmed Eruption","NA","2","1949","3","10","Historical Observations","1949","10","24","36.406","138.523"
"Asamayama","17794","Confirmed Eruption","E corner of crater bottom","1","1947","6","0","Historical Observations","1947","8","14","36.406","138.523"
"Asamayama","17793","Confirmed Eruption","NA","2","1946","10","29","Historical Observations","1946","10","30","36.406","138.523"
"Asamayama","17792","Confirmed Eruption","NA","2","1944","1","0","Historical Observations","1945","11","0","36.406","138.523"
"Asamayama","17791","Confirmed Eruption","NA","1","1938","3","25","Historical Observations","1942","12","0","36.406","138.523"
"Asamayama","17790","Confirmed Eruption","NA","3","1934","11","13","Historical Observations","1937","7","0","36.406","138.523"
"Asamayama","17789","Confirmed Eruption","NA","1","1934","6","0","Historical Observations","1934","6","0","36.406","138.523"
"Asamayama","17788","Confirmed Eruption","NA","1","1934","1","9","Historical Observations","1934","2","11","36.406","138.523"
"Asamayama","17787","Confirmed Eruption","NA","2","1933","1","9","Historical Observations","1933","8","3","36.406","138.523"
"Asamayama","17786","Confirmed Eruption","NA","3","1931","3","31","Historical Observations","1932","9","21","36.406","138.523"
"Asamayama","17785","Confirmed Eruption","NA","2","1930","4","18","Historical Observations","1930","10","17","36.406","138.523"
"Asamayama","17784","Confirmed Eruption","NA","2","1929","9","18","Historical Observations","1929","11","15","36.406","138.523"
"Asamayama","17783","Confirmed Eruption","NA","2","1929","1","22","Historical Observations","1929","4","5","36.406","138.523"
"Asamayama","17782","Confirmed Eruption","NA","2","1927","3","0","Historical Observations","1928","7","25","36.406","138.523"
"Asamayama","17781","Confirmed Eruption","NA","2","1924","9","7","Historical Observations","1924","9","29","36.406","138.523"
"Asamayama","17780","Confirmed Eruption","NA","2","1920","12","6","Historical Observations","1922","4","5","36.406","138.523"
"Asamayama","17779","Confirmed Eruption","NA","2","1919","3","14","Historical Observations","1919","8","27","36.406","138.523"
"Asamayama","17777","Confirmed Eruption","NA","1","1917","5","3","Historical Observations","1917","7","31","36.406","138.523"
"Asamayama","17776","Confirmed Eruption","NA","1","1916","5","12","Historical Observations","1916","10","2","36.406","138.523"
"Asamayama","17775","Confirmed Eruption","NA","1","1915","5","13","Historical Observations","1915","8","27","36.406","138.523"
"Asamayama","17774","Confirmed Eruption","NA","2","1914","11","12","Historical Observations","1914","12","16","36.406","138.523"
"Asamayama","17773","Confirmed Eruption","NA","1","1909","1","29","Historical Observations","1914","6","24","36.406","138.523"
"Asamayama","17772","Confirmed Eruption","NA","2","1908","8","5","Historical Observations","1908","9","23","36.406","138.523"
"Asamayama","17771","Confirmed Eruption","NA","2","1908","2","13","Historical Observations","1908","2","19","36.406","138.523"
"Asamayama","17770","Confirmed Eruption","NA","2","1907","8","24","Historical Observations","1907","8","24","36.406","138.523"
"Asamayama","17769","Confirmed Eruption","NA","2","1907","1","18","Historical Observations","1907","3","28","36.406","138.523"
"Asamayama","17768","Confirmed Eruption","NA","2","1906","4","6","Historical Observations","1906","4","6","36.406","138.523"
"Asamayama","17766","Confirmed Eruption","NA","2","1904","8","4","Historical Observations","1904","8","4","36.406","138.523"
"Asamayama","17765","Uncertain Eruption","NA","2","1903","5","28","NA","1903","6","30","36.406","138.523"
"Asamayama","17764","Confirmed Eruption","NA","2","1902","8","5","Historical Observations","1902","8","20","36.406","138.523"
"Asamayama","17763","Confirmed Eruption","NA","2","1902","2","7","Historical Observations","1902","2","7","36.406","138.523"
"Asamayama","17762","Confirmed Eruption","NA","2","1900","1","22","Historical Observations","1901","10","0","36.406","138.523"
"Asamayama","17761","Confirmed Eruption","NA","2","1899","7","10","Historical Observations","1899","8","7","36.406","138.523"
"Asamayama","17760","Confirmed Eruption","NA","2","1899","3","11","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17759","Confirmed Eruption","NA","2","1894","4","6","Historical Observations","1894","6","14","36.406","138.523"
"Asamayama","17757","Confirmed Eruption","NA","NA","1891","10","0","Historical Observations","1891","11","0","36.406","138.523"
"Asamayama","17756","Confirmed Eruption","NA","2","1889","12","24","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17755","Confirmed Eruption","NA","2","1879","9","27","Historical Observations","1879","9","28","36.406","138.523"
"Asamayama","17753","Confirmed Eruption","NA","2","1875","6","14","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17752","Confirmed Eruption","NA","2","1869","5","0","Historical Observations","1869","10","23","36.406","138.523"
"Asamayama","17751","Confirmed Eruption","NA","3","1815","2","28","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17750","Confirmed Eruption","NA","2","1803","11","7","Historical Observations","1803","11","21","36.406","138.523"
"Asamayama","17749","Confirmed Eruption","NA","2","1803","7","4","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17748","Confirmed Eruption","NA","4","1783","5","9","Historical Observations","1783","8","5","36.406","138.523"
"Asamayama","17747","Uncertain Eruption","NA","NA","1779","9","0","NA","NA","NA","NA","36.406","138.523"
"Asamayama","17745","Confirmed Eruption","NA","2","1776","9","5","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17744","Confirmed Eruption","Volcano Uncertain","NA","1769","8","6","NA","NA","NA","NA","36.406","138.523"
"Asamayama","17743","Confirmed Eruption","NA","2","1762","4","0","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17742","Confirmed Eruption","NA","2","1755","7","5","Historical Observations","1755","8","6","36.406","138.523"
"Asamayama","17741","Confirmed Eruption","NA","2","1754","8","7","Historical Observations","1754","8","19","36.406","138.523"
"Asamayama","17740","Confirmed Eruption","NA","2","1752","9","0","Historical Observations","1752","10","0","36.406","138.523"
"Asamayama","17739","Confirmed Eruption","NA","2","1733","7","30","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17738","Confirmed Eruption","NA","2","1732","7","30","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17736","Confirmed Eruption","NA","2","1729","11","0","Historical Observations","1729","12","0","36.406","138.523"
"Asamayama","17735","Confirmed Eruption","NA","2","1729","2","0","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17734","Confirmed Eruption","NA","2","1728","11","10","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17733","Confirmed Eruption","NA","2","1723","8","20","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17732","Confirmed Eruption","NA","2","1722","11","18","Historical Observations","1723","2","5","36.406","138.523"
"Asamayama","17731","Confirmed Eruption","NA","1","1721","6","22","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17730","Confirmed Eruption","NA","2","1720","6","6","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17729","Confirmed Eruption","Volcano Uncertain","NA","1719","6","10","NA","1719","6","11","36.406","138.523"
"Asamayama","17728","Confirmed Eruption","NA","2","1718","9","26","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17727","Confirmed Eruption","NA","2","1717","9","23","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17726","Confirmed Eruption","NA","2","1713","6","29","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17725","Confirmed Eruption","NA","2","1711","4","13","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17724","Confirmed Eruption","NA","2","1710","3","25","Historical Observations","1710","4","13","36.406","138.523"
"Asamayama","17723","Confirmed Eruption","NA","2","1708","12","29","Historical Observations","1709","1","8","36.406","138.523"
"Asamayama","17722","Confirmed Eruption","NA","2","1706","11","20","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17721","Confirmed Eruption","NA","2","1704","2","5","Historical Observations","1704","2","9","36.406","138.523"
"Asamayama","17719","Confirmed Eruption","NA","2","1695","6","23","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17718","Confirmed Eruption","NA","2","1669","4","5","Historical Observations","1669","4","15","36.406","138.523"
"Asamayama","17717","Confirmed Eruption","NA","2","1661","10","21","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17716","Confirmed Eruption","NA","2","1661","4","14","Historical Observations","1661","4","27","36.406","138.523"
"Asamayama","17715","Confirmed Eruption","NA","2","1660","4","8","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17714","Confirmed Eruption","NA","2","1659","7","24","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17713","Confirmed Eruption","NA","2","1658","7","24","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17712","Confirmed Eruption","NA","2","1657","11","25","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17711","Confirmed Eruption","NA","2","1656","12","10","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17710","Confirmed Eruption","NA","2","1655","11","25","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17708","Confirmed Eruption","NA","2","1652","4","12","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17574","Confirmed Eruption","NA","2","1651","4","12","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17707","Uncertain Eruption","NA","2","1650","7","2","NA","NA","NA","NA","36.406","138.523"
"Asamayama","17706","Confirmed Eruption","NA","2","1649","8","17","Historical Observations","1649","8","18","36.406","138.523"
"Asamayama","17705","Confirmed Eruption","NA","2","1648","8","30","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17704","Confirmed Eruption","NA","2","1648","3","20","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17703","Confirmed Eruption","NA","2","1647","2","18","Historical Observations","1647","3","25","36.406","138.523"
"Asamayama","17702","Confirmed Eruption","NA","2","1645","2","24","Historical Observations","1645","5","21","36.406","138.523"
"Asamayama","17701","Confirmed Eruption","NA","2","1644","2","20","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17700","Confirmed Eruption","NA","2","1609","4","5","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17699","Confirmed Eruption","NA","2","1605","12","0","Historical Observations","1606","2","0","36.406","138.523"
"Asamayama","17697","Confirmed Eruption","NA","3","1600","1","14","Historical Observations","1600","1","28","36.406","138.523"
"Asamayama","17696","Confirmed Eruption","NA","2","1598","5","13","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17695","Confirmed Eruption","NA","2","1597","4","17","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17694","Confirmed Eruption","NA","3","1596","5","1","Historical Observations","1596","9","0","36.406","138.523"
"Asamayama","17693","Confirmed Eruption","NA","2","1595","6","1","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17692","Confirmed Eruption","NA","3","1591","11","29","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17691","Confirmed Eruption","NA","2","1591","4","15","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17690","Confirmed Eruption","NA","2","1590","4","15","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17689","Confirmed Eruption","NA","2","1582","7","3","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17688","Confirmed Eruption","NA","2","1582","2","16","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17686","Uncertain Eruption","NA","NA","1532","1","14","NA","NA","NA","NA","36.406","138.523"
"Asamayama","17684","Confirmed Eruption","NA","2","1527","5","0","Historical Observations","NA","NA","NA","36.406","138.523"
"Asamayama","17682","Uncertain Eruption","NA","NA","1427","7","7","NA","NA","NA","NA","36.406","138.523"
"Asamayama","17681","Uncertain Eruption","NA","3","1281","7","3","NA","NA","NA","NA","36.406","138.523"
"Asamayama","17679","Confirmed Eruption","NA","5","1108","8","29","Historical Observations","1108","10","0","36.406","138.523"
"Ascension","22300","Confirmed Eruption","South Sisters lava flow","0","1508","NA","NA","Ar/Ar","NA","NA","NA","-7.95","-14.37"
"Ascension","22301","Confirmed Eruption","Comfortless Cove lava flow","0","1468","NA","NA","Ar/Ar","NA","NA","NA","-7.95","-14.37"
"Askja","12919","Confirmed Eruption","North of Öskjuvatn lake (Vikraborgir)","2","1961","10","26","Historical Observations","1961","12","5","65.033","-16.783"
"Askja","12918","Confirmed Eruption","South shore of Öskjuvatn lake","2","1938","12","19","Historical Observations","NA","NA","NA","65.033","-16.783"
"Askja","12917","Confirmed Eruption","South end of Öskjuvatn lake","2","1926","7","15","Historical Observations","NA","NA","NA","65.033","-16.783"
